Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	root_freqs[1]	root_freqs[2]	tree_length
0	-746.4296	-815.8165	69.38684	2.411616	3.951638	0.148218	0.851782	0.5502293
6	-750.2308	-820.1362	69.90534	2.40269	2.630253	0.148218	0.851782	0.610498
12	-743.4364	-813.6656	70.22915	2.40269	1.958711	0.329228	0.670772	0.6803937
18	-746.8509	-817.0653	70.21439	2.452826	1.986795	0.329228	0.670772	0.518807
24	-736.5856	-806.3847	69.7991	2.63816	2.386893	0.121945	0.878055	0.4279984
30	-736.2815	-806.5956	70.3141	2.536794	1.694084	0.263103	0.736897	0.5172265
36	-741.0432	-811.3999	70.35673	2.430125	1.771226	0.301712	0.698288	0.588287
42	-741.7021	-811.7446	70.04247	2.883025	1.577249	0.388118	0.611882	0.446313
48	-745.4918	-814.5676	69.07578	2.883025	3.010246	0.0660692	0.933931	0.2462732
54	-742.5671	-812.3677	69.80061	2.655326	2.336406	0.192905	0.807095	0.409262
60	-746.6826	-816.6534	69.97077	2.932203	1.618031	0.145472	0.854528	0.489557
66	-742.3683	-812.3281	69.95974	2.832495	1.784223	0.183662	0.816338	0.489557
72	-739.8609	-809.9982	70.13728	2.801845	1.514698	0.251656	0.748344	0.6495968
78	-743.0316	-812.0209	68.98931	3.080565	2.794924	0.0596648	0.940335	0.2548582
84	-746.2759	-815.0434	68.76756	3.232254	2.737597	0.137334	0.862666	0.2128656
90	-751.6814	-821.2017	69.52031	3.193836	1.549874	0.137334	0.862666	0.2297879
96	-747.6403	-816.72	69.0797	3.502377	1.549874	0.251528	0.748472	0.1835861
102	-750.3489	-819.7343	69.38532	3.233351	1.679569	0.233157	0.766843	0.2274687
108	-748.1694	-817.395	69.22556	3.019168	2.489617	0.271163	0.728837	0.2721853
114	-745.4357	-814.7067	69.27092	2.982763	2.598938	0.0528407	0.947159	0.3162862
120	-743.8629	-812.8199	68.95698	3.151417	2.598938	0.0968039	0.903196	0.2303041
126	-748.5143	-818.2795	69.76521	3.0886	1.365587	0.203432	0.796568	0.2303041
132	-751.7659	-821.4897	69.72381	2.576272	2.689378	0.138436	0.861564	0.4721539
138	-749.9434	-819.7215	69.7781	2.636725	1.756475	0.109485	0.890515	1.085253
144	-748.3936	-817.4207	69.02707	2.584763	3.386961	0.100093	0.899907	1.085253
150	-748.7982	-818.9061	70.10795	2.182222	2.138106	0.111728	0.888272	0.9840912
156	-751.4533	-820.5744	69.12108	1.93862	3.326269	0.256763	0.743237	1.551952
162	-754.0587	-823.0479	68.98924	2.028561	2.4662	0.0260342	0.973966	1.849552
168	-747.1895	-815.8367	68.64727	1.89073	3.625582	0.247344	0.752656	1.841974
174	-746.5035	-816.026	69.52252	2.217073	2.827705	0.197614	0.802386	1.178166
